 Mon Jul  5 15:08:10 1993     box v98       s15s7b2    weaver      21364    8.25918972171771E+06     dtd(   1) = 6.73E-03   iter =  2
 mass   15.08144              681 zones
     energy    source    kinetic    internal  potential    total     produced   escaped     check              luminosity  3.276E+38
    initial             0.000E+00  3.614E+49 -6.517E+49 -2.903E+49                                           neutrino lum  2.394E+49
    present  0.000E+00  5.563E+48  4.621E+51 -5.222E+51 -5.955E+50  5.371E+52  5.428E+52 -1.081E+47              eff temp  4.502E+03
      rates  0.000E+00  4.356E+49  4.126E+51 -4.178E+51 -8.169E+48 -7.562E+48  3.276E+38 -6.072E+47                radius  3.346E+13
    moles/s -4.250E+25  3.190E+27 -3.070E+29  5.326E+13  3.727E+29  1.603E+26  8.020E+30
    maxzone        161        158        161        158        105        105          1
    
 zone      mass    zmass    radius     density     temp      ye      energy    velocity    entropy   pressure 
  143    1.32717   .01005  1.325E+08  2.517E+07  4.545E+09  .49795  6.701E+17 -9.314E+07  2.563E+00  6.946E+24
  144    1.33722   .01005  1.364E+08  2.285E+07  4.384E+09  .49796  6.370E+17 -9.258E+07  2.564E+00  6.067E+24
  145    1.34728   .01005  1.404E+08  2.072E+07  4.219E+09  .49797  6.047E+17 -9.188E+07  2.562E+00  5.277E+24
  146    1.35733   .01005  1.446E+08  1.875E+07  4.052E+09  .49797  5.735E+17 -9.109E+07  2.558E+00  4.571E+24
  147    1.36738   .01005  1.489E+08  1.691E+07  3.886E+09  .49798  5.431E+17 -9.022E+07  2.553E+00  3.938E+24
  148    1.37744   .01005  1.535E+08  1.519E+07  3.721E+09  .49798  5.136E+17 -8.925E+07  2.545E+00  3.373E+24
  149    1.38749   .01005  1.583E+08  1.357E+07  3.558E+09  .49799  4.857E+17 -8.816E+07  2.537E+00  2.870E+24
  150    1.39755   .01005  1.634E+08  1.206E+07  3.396E+09  .49799  4.582E+17 -8.691E+07  2.528E+00  2.423E+24
  151    1.40760   .01005  1.688E+08  1.064E+07  3.235E+09  .49799  4.310E+17 -8.546E+07  2.520E+00  2.027E+24
  152    1.41766   .00493  1.716E+08  9.646E+06  3.118E+09  .49799  4.113E+17 -8.465E+07  2.516E+00  1.765E+24
  153    1.42258   .00261  1.732E+08  9.159E+06  3.059E+09  .49799  4.014E+17 -8.418E+07  2.514E+00  1.641E+24
  154    1.42520   .00152  1.741E+08  8.102E+06  3.194E+09  .49998  4.444E+17 -8.373E+07  2.852E+00  1.576E+24
  155    1.42671   .00192  1.756E+08  6.838E+06  3.415E+09  .49998  5.317E+17 -8.320E+07  3.230E+00  1.523E+24
  156    1.42863   .00128  1.766E+08  6.298E+06  3.467E+09  .49998  5.683E+17 -8.290E+07  3.408E+00  1.475E+24
  157    1.42991   .00157  1.781E+08  5.232E+06  3.609E+09  .49998  6.946E+17 -8.250E+07  3.987E+00  1.433E+24
  158    1.43148   .00193  1.804E+08  4.236E+06  3.705E+09  .49998  8.656E+17 -8.186E+07  4.765E+00  1.384E+24
  159    1.43341   .00435  1.855E+08  4.047E+06  3.651E+09  .49998  8.501E+17 -8.043E+07  4.763E+00  1.300E+24
  160    1.43776   .01005  1.974E+08  3.653E+06  3.529E+09  .49998  8.147E+17 -7.709E+07  4.758E+00  1.128E+24
  161    1.44782   .01005  2.094E+08  3.201E+06  3.377E+09  .49998  7.691E+17 -7.380E+07  4.748E+00  9.375E+23
